time,2000q2,2000q3,2000q4,2001q1,2001q2,2001q3,2001q4,2002q1,2002q2,2002q3,2002q4,2003q1,2003q2,2003q3,2003q4,2004q1,2004q2,2004q3,2004q4,2005q1,2005q2,2005q3,2005q4,2006q1,2006q2,2006q3,2006q4,2007q1,2007q2,2007q3,2007q4,2008q1,2008q2,2008q3,2008q4,2009q1,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4,2021q1,2021q2,2021q3,2021q4,2022q1,2022q2,2022q3,2022q4,2023q1,2023q2,2023q3,2023q4,2024q1,2024q2,2024q3,2024q4,2025q1,2025q2,2025q3,2025q4,2026q1
2002-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128993.957761674,128988.357173622,128992.093121967,128982.160271156,128991.638192997,128991.628574799,128989.121139607,128990.775525011,130141.03946599,130141.250771593,130142.447929248,130143.083483235,130147.335139712,130155.473743438,130158.739569612,130147.142799598,129770.224433517,129779.628774088,129767.327002203,129782.168518011,129778.704403068,129775.387098849,129804.571313209,129798.493383119,129812.18881069,129805.460272636,129812.954916338,129803.415963854,130751.115816147,130741.005680147,130742.096377026
2002-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129192.052349215,129193.100795755,129192.531528425,129183.95409887,129208.991681383,129210.13211964,129210.715147273,129209.473793529,130500.888439405,130500.793456726,130501.195665883,130501.698425698,130508.9025174,130494.048614764,130489.944179519,130492.103611027,129753.125642316,129754.504058913,129752.499860637,129766.926746603,129767.799526262,129802.454794643,129736.946542075,129755.689491424,129778.225912393,129758.543832203,129749.294447867,129759.040562188,131023.238941667,131043.2693004,131039.011241426
2002-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128707.019497239,128704.118060308,128703.195396228,128695.076019314,128704.114376441,128702.484991879,128703.015869025,128699.001857112,129923.036376554,129923.125291745,129923.852340319,129925.056649786,129945.75288563,129919.713989183,129919.063156689,129916.659610135,129260.415595244,129257.771822555,129239.639515312,129249.3296935,129229.486031789,129218.858123938,129215.491316038,129187.673153438,129224.253197429,129219.668088441,129221.261243517,129241.671530002,130342.148935812,130374.508157554,130375.934804189
2003-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127825.532712013,127820.502287176,127824.936091947,127817.257126563,127794.822437477,127794.613834583,127792.200801681,127796.374931573,128999.029928992,128998.833530485,128999.20964019,128997.791032537,128984.192610731,128990.893073198,128994.293617103,128980.115606959,128667.758259095,128673.836938789,128676.140795315,128691.376933278,128665.289947077,128667.969745794,128698.165919605,128706.149612684,128730.105431576,128734.108017484,128742.234903568,128712.352679731,129659.449535191,129659.924210863,129661.908659994
2003-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128093.36056888,128097.632906498,128098.575400117,128096.655575713,128098.394861297,128100.455845013,128100.940304008,128103.229093367,129068.938909996,129068.758711725,129069.471231977,129069.338133884,129069.237005263,129066.762349545,129068.656418587,129067.822171831,128387.344683847,128386.305432242,128384.855255138,128398.868809449,128386.683292129,128365.109047167,128366.616738906,128369.064911396,128363.983722435,128344.320790058,128349.589316581,128358.440294583,129497.278834118,129506.680954289,129504.421419633
2003-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129340.583976299,129340.79015634,129340.376031016,129333.012358461,129339.601399263,129340.764686719,129339.696986516,129337.274444012,130347.073455963,130347.052591065,130346.35763126,130346.945730027,130357.428618688,130341.948050449,130337.463026974,130339.931125658,129717.5649305,129719.929317989,129712.34210635,129727.699017521,129754.079978155,129781.920117896,129722.560182841,129730.770910339,129696.044589798,129681.045020337,129671.98056133,129708.569925838,130637.640376327,130666.387682623,130666.132192165
2003-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130921.544854552,130917.187304804,130918.714840969,130911.955786223,130917.618650349,130914.614964379,130913.011659309,130908.269981741,131929.623203399,131929.679941742,131931.403805963,131932.640804458,131939.641786059,131919.026308369,131919.39665397,131918.388193613,131271.756716115,131270.962586403,131264.408147616,131277.951230393,131288.41809847,131281.278637949,131264.14988999,131236.493386643,131205.36510208,131187.522410181,131188.359294066,131198.904735899,131990.86947171,132018.127523384,132014.64720343
2004-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131797.470267235,131795.579141664,131798.964897184,131796.754812294,131792.922953376,131792.620607341,131793.421223988,131796.153560549,132538.769130857,132538.573657377,132537.947580868,132535.822450283,132523.572965446,132528.303952013,132530.156637101,132522.614786726,131806.598067046,131811.925520995,131836.24444436,131851.95001594,131769.636318716,131777.067249201,131802.063672823,131791.344594604,131819.135719488,131807.445022288,131824.414770582,131816.07446861,132769.623011654,132786.513832546,132787.391404893
2004-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132333.578042594,132332.927176214,132333.532331966,132327.869257959,132326.536171031,132326.538136569,132328.101581429,132331.459064515,133327.25219794,133327.155227612,133328.142396607,133328.293995342,133326.229269325,133329.02773868,133330.791736582,133330.746345165,132708.560917601,132705.676938341,132719.002383188,132733.994069576,132723.217033808,132699.777890579,132731.074034649,132735.490966361,132743.144328579,132740.603197938,132736.895512977,132744.671518945,133580.736541942,133583.902032093,133583.952892477
2004-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132680.668562922,132682.984043248,132683.822968605,132682.825416354,132685.05920561,132686.941791447,132687.920335618,132686.422961363,133211.281816844,133211.296007236,133211.454984012,133211.587668272,133217.366346086,133217.521932563,133210.702338427,133220.753446721,132452.402779107,132449.945037076,132452.733871718,132466.665783161,132438.697135162,132464.155199398,132422.919029753,132435.543328164,132406.554971127,132431.28549998,132420.442290147,132423.100291091,133490.196030853,133484.440249006,133483.412884629
2004-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132878.82851588,132881.16104673,132885.742357745,132888.152993017,132890.248180933,132890.682111485,132892.686796647,132889.194716361,133686.7171598,133686.579456655,133686.52717407,133686.301638558,133693.838274557,133686.542215879,133684.651434398,133702.877297054,133058.643390343,133048.027808587,133035.063315798,133047.893052513,132989.258824129,132978.485725002,132983.014337811,132979.840260547,132989.049870224,133008.136375847,133005.551310901,133012.271830027,134211.615530642,134199.053929883,134199.363453774
2005-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134484.516506772,134489.715507539,134490.312702915,134487.847514832,134488.248934118,134490.234138074,134492.358706534,134494.050554768,135022.203169603,135021.540485546,135022.099872834,135018.572136682,134994.237146008,134984.746459774,134985.046672939,134992.485259307,134371.85933602,134368.279962474,134386.289608845,134405.384001534,134371.577142735,134354.065608162,134369.239345672,134379.430280314,134411.362944186,134409.199308026,134409.519257983,134425.461379304,135431.881504907,135455.700560936,135456.622212899
2005-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136010.749612541,136005.739873284,136008.986413942,136002.905151385,135993.39176308,135992.156681113,135994.864872274,135998.15106801,136583.953755366,136584.289480828,136584.790414566,136585.462440124,136590.743307802,136612.845656682,136614.887365507,136611.394155918,135824.766993602,135827.161628546,135842.399860724,135854.839999203,135795.390448458,135791.11298005,135834.029076922,135824.264617691,135833.963421073,135830.458861472,135840.82677435,135830.99004,137157.700637002,137149.482143427,137151.571838722
2005-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137357.175441582,137355.595553988,137356.408553821,137354.882786168,137357.8031182,137357.982711861,137356.83646337,137355.16316928,138165.367400909,138165.499102332,138166.13436102,138167.059229291,138175.78696463,138171.147599773,138164.756866512,138163.643699289,137320.766723106,137319.253086831,137292.59815785,137303.709415402,137300.149478429,137318.680814373,137306.724818717,137317.717657171,137353.879743147,137387.31610379,137377.731224182,137366.564963603,138533.818661066,138515.055664947,138514.48727804
2005-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138592.104605051,138590.871667309,138592.917700474,138587.825258842,138602.001982281,138600.959243232,138600.678899154,138597.689454474,139488.588417653,139488.496840107,139488.527204501,139489.833156793,139495.72511637,139476.67891237,139478.779910879,139478.022178837,138798.993337134,138797.091376687,138774.487180829,138788.775917854,138821.304907711,138827.259021238,138814.104445752,138769.376560685,138785.798356067,138828.633868286,138821.486142127,138822.211532623,139895.086745621,139884.130621984,139882.397065237
2006-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140142.024694242,140139.41226409,140143.617555918,140134.511297831,140122.438030205,140122.209854381,140123.346482565,140125.822451539,140953.230176708,140952.850453603,140953.844008978,140949.997223845,140936.347505935,140943.448408383,140944.075079319,140953.882055385,140393.94163626,140393.443511385,140393.316839647,140409.604646576,140343.076752845,140348.471354175,140366.429076247,140370.198949927,140389.637207826,140413.266500499,140414.92847009,140410.524885921,141380.665088274,141369.403015068,141374.166473536
2006-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141340.646809915,141342.729168647,141342.420380955,141338.22261642,141341.414848832,141342.44217514,141342.949426957,141343.112108057,142066.279405472,142066.231886811,142066.614943117,142067.20588163,142075.50030442,142068.591778582,142070.67519084,142068.044331489,141454.206558724,141451.367865397,141441.089127689,141457.475100172,141442.298969853,141410.442902996,141442.018111684,141440.910135205,141446.184135757,141444.435854344,141449.057658346,141445.584473607,142316.70193854,142317.140072558,142316.84509561
2006-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142504.061138817,142503.702343675,142504.423304877,142501.068009823,142497.540609358,142500.035337333,142496.632883438,142494.498829995,143345.060060358,143345.265895335,143345.004388937,143346.341899013,143354.595877986,143351.724074123,143345.491148226,143333.454622388,142452.451522462,142456.940666171,142451.06227138,142466.7655909,142491.623452375,142512.248590165,142488.453694644,142486.206193005,142483.867953689,142504.77657986,142497.478799082,142461.891716938,143592.211740432,143588.27499957,143581.321323966
2006-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144744.073321265,144740.761386426,144740.635196679,144729.825413888,144746.198669957,144744.083676515,144743.229462711,144742.015541487,145289.773136764,145289.690887426,145290.540707347,145292.687618505,145290.071702143,145269.963855309,145274.29280771,145262.443061072,144347.917658236,144350.010129155,144320.522431017,144340.286181554,144393.961978846,144400.648130462,144401.303047907,144385.99940257,144392.331356411,144412.873120366,144405.080001048,144384.952925793,145777.695858931,145769.584277585,145768.593043736
2007-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145987.328953009,145984.528927102,145986.414696178,145978.076363808,145982.126577425,145979.397969462,145980.343626094,145986.487698376,146160.79547851,146160.378358148,146160.770612981,146157.674309425,146146.665115054,146147.069478732,146149.305216972,146151.456019985,145223.298856282,145224.839783201,145222.17583866,145240.51580125,145165.870475809,145180.118329655,145172.170267455,145165.115316973,145182.660134191,145211.362193752,145221.435644288,145190.483196441,146898.95934453,146872.120500395,146872.720608882
2007-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147589.292031985,147585.63265781,147586.247053127,147573.571435021,147577.595219485,147577.843714518,147575.368883567,147574.72234965,148255.558430517,148255.558085564,148255.949139679,148256.408090372,148262.592304259,148256.884675958,148259.350169336,148255.219953698,147463.859709692,147463.534473758,147450.271910059,147468.309278612,147494.097636325,147460.799941942,147490.652099625,147496.801543943,147506.969766496,147507.945807979,147501.350164099,147494.4603292,148915.675539063,148921.919154508,148921.055659481
2007-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148787.240477543,148788.979747783,148789.427322195,148785.153926548,148784.70818774,148788.498951252,148784.238594377,148778.114963113,149650.040197354,149650.298373105,149650.836148868,149652.076102124,149666.574873262,149657.76994125,149650.825936144,149638.69474166,148714.897671834,148719.56350211,148713.479234309,148732.806132785,148741.612800524,148746.418233261,148752.970913429,148764.644586151,148797.807477025,148797.342091806,148793.826708497,148778.77371117,150193.701625407,150214.459409561,150213.236938012
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149725.815714158,149722.873328204,149725.355736515,149720.293577018,149724.869974452,149722.668408218,149722.035999467,149718.349038472,151268.517328112,151268.349205831,151268.202650767,151269.602897689,151264.755903002,151249.545577262,151253.149958986,151251.305640306,150045.077400354,150044.764824849,150037.343860466,150058.476045658,150041.235538137,150052.683410009,150005.558958647,150008.554517214,150019.450018437,150016.326130691,150011.453004673,150006.871414792,151068.417558875,151083.717265852,151084.997754262
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151060.802389007,151056.828780375,151057.992788742,151045.630664287,151046.449296009,151042.544095093,151041.533672538,151049.097170531,152393.386326688,152392.615382444,152393.723135137,152391.459435283,152377.64186705,152356.851848066,152360.477442184,152358.504580286,151124.11777106,151122.266592696,151119.785410218,151142.708589838,151154.239036946,151147.793294327,151121.519007365,151134.945000463,151173.77551093,151187.870585586,151182.53292328,151167.560884699,151988.235801756,151988.42229182,151987.618985616
2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152028.873874984,152025.586696039,152027.621423289,152021.544850303,152025.696479294,152026.0997074,152027.842381093,152029.538566739,153508.069532202,153508.397606917,153508.708924722,153508.558487171,153517.407418424,153533.077942347,153534.39249717,153533.223931238,152704.003168256,152706.583722389,152714.775369091,152730.560137501,152655.703722482,152646.089589531,152688.538728514,152683.070783345,152670.676468236,152661.131899782,152671.862140748,152661.710100622,153480.069640558,153473.339696901,153473.999595431
2008-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152201.804138333,152207.689709801,152205.744329281,152198.162409499,152200.855958294,152206.895796969,152208.732321007,152203.046555017,153908.448138671,153908.758657462,153909.00226697,153909.511091962,153919.463258738,153914.627781622,153905.141856767,153904.137985875,153235.616765235,153238.378924225,153258.486230705,153277.30263881,153253.113279136,153253.33789251,153254.499527923,153250.520869327,153257.734050782,153246.981777938,153247.856858634,153265.183660494,154133.362671725,154171.601250265,154168.712867224
2008-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149293.030275863,149290.92388358,149293.972930195,149290.275828893,149288.694988115,149287.988957104,149286.33772218,149283.326078149,149855.760204631,149855.560689228,149855.958759995,149856.918882527,149853.505573513,149834.612548905,149838.163614327,149837.382843949,148840.95314599,148841.850785457,148833.172649466,148854.003652895,148862.76294985,148878.725283112,148837.292188957,148815.458309907,148829.933351079,148808.847909795,148806.615085661,148838.236379298,150943.361514132,150966.827343733,150964.711691236
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146968.905843744,146961.521205691,146966.400620097,146958.081235512,146954.188961659,146949.929120334,146947.031312627,146951.847584151,147782.574329212,147782.359126635,147783.385750949,147782.621603455,147779.976130373,147771.313274494,147775.034995858,147762.218005999,146436.249136791,146442.744480646,146447.486446341,146469.754344471,146444.855949,146466.757969489,146446.423197425,146444.313950254,146488.808410482,146462.886843699,146474.015801655,146480.701020369,148720.195624906,148737.036534214,148738.757235137
2009-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146945.861498383,146946.683530632,146946.248316806,146942.583309414,146963.227323709,146964.208828624,146964.408422852,146964.746023161,148652.333722994,148652.278330497,148653.261706752,148652.906380786,148660.347549247,148649.804080658,148651.180599618,148651.439838741,147283.213359416,147281.56640264,147276.75669379,147298.359995895,147300.674623261,147270.114907149,147282.63624075,147288.458668907,147293.631514676,147279.184275687,147277.573741589,147291.220770859,149199.868841439,149209.06207189,149206.609670833
2009-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148407.7596113,148410.55533809,148408.687987279,148402.010133746,148400.845128917,148403.03732338,148407.89630971,148406.599184269,150341.686305966,150341.897901067,150339.966359941,150339.730256686,150337.443829779,150341.457499047,150332.188787082,150341.320633082,149304.781604748,149302.425717518,149317.119848268,149335.634186394,149280.430378402,149276.621339264,149297.598352125,149313.368432496,149309.042291707,149305.824513964,149305.032951001,149298.812416964,150505.900047411,150513.236472532,150508.12822817
2009-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148784.637221601,148782.697282664,148787.824115761,148784.91955429,148779.019629721,148778.84712378,148778.124637616,148777.386175822,151608.847397448,151608.546506738,151610.492159209,151610.227327371,151589.840537333,151582.692262133,151585.057894431,151596.226012772,150116.165323996,150114.669477128,150143.538073948,150170.218695764,150124.08749356,150133.654486822,150129.751629677,150126.149850745,150108.625618439,150111.060123655,150106.345407086,150121.085743396,151376.759755299,151394.09979744,151401.692557033
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150311.584356006,150316.238481234,150318.116765747,150322.81979796,150332.674382836,150331.175595148,150331.249395955,150330.459861024,152588.26504568,152587.837586855,152586.559981246,152584.95194989,152585.111983361,152575.8627274,152576.465809698,152576.932489671,151521.454154628,151516.177375188,151542.944708646,151563.53946809,151445.195805632,151466.435662154,151453.824432587,151459.689797825,151479.651819736,151467.049230148,151472.050745172,151488.854823257,152908.57658188,152923.151384508,152920.52890841
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151782.032090935,151774.211099484,151777.512859365,151769.167982265,151762.492607424,151762.045043438,151762.060868364,151760.56683005,153776.203552785,153776.234324546,153779.371150152,153779.601935369,153784.74354992,153780.775197178,153784.032282457,153775.540642269,152408.3279779,152413.240459986,152405.02434877,152428.116225019,152471.524278218,152437.278790319,152476.98592343,152485.269763174,152497.415080704,152470.817748499,152475.085287356,152478.048560894,153717.739114503,153726.013196091,153728.788103818
2010-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152451.397800677,152455.117569668,152453.582768561,152450.711529713,152441.540546639,152443.22835228,152448.584354968,152451.584312282,154752.454361659,154752.706154131,154749.972486588,154749.86391577,154746.001004213,154757.098465655,154747.175949521,154756.567585477,153296.987800914,153295.377629989,153305.893462583,153324.714247088,153282.362615423,153282.168521378,153281.843807458,153285.977724941,153260.236008764,153284.595564272,153282.316512436,153273.82528911,154763.6078619,154759.547953577,154759.795316805
2010-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153523.342111225,153529.11631161,153535.65687222,153537.445862206,153533.114359952,153537.411588393,153541.177714552,153542.151093921,156029.273027478,156028.98442066,156030.758149779,156029.528349654,156002.850405581,156000.141432455,156001.279795291,156027.439023501,154669.039885346,154659.985402569,154662.476047473,154682.895469003,154610.859759158,154618.887321837,154618.38579988,154614.226881892,154639.11386501,154663.019835625,154657.935516757,154664.4203835,156170.280699244,156155.114142558,156156.630792841
2011-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154263.197991918,154259.608204291,154262.882595282,154251.818425708,154254.004782046,154252.305880077,154252.357107072,154247.962416634,157144.999495365,157144.959048445,157145.841898401,157144.756958386,157139.71633115,157140.702412431,157141.823042329,157138.369103252,155589.346759419,155589.674740152,155619.288561511,155637.058461527,155570.633248337,155585.732316633,155599.328072485,155608.243933716,155592.462480326,155588.21130412,155588.818007914,155599.956515744,156476.838736406,156486.462004329,156488.493649231
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155009.971636314,155007.165005805,155007.131694492,155011.760951153,155020.852947992,155018.147939865,155019.90851129,155018.771910699,157908.005024351,157907.676158481,157907.317938925,157906.363096869,157920.849503923,157912.620129036,157913.179849264,157915.240623712,156608.323039988,156601.523393781,156603.209762554,156622.951506186,156585.425595855,156557.447135985,156575.562081774,156578.88287719,156585.916862355,156581.675569861,156588.059963876,156589.301639102,157728.81909327,157733.880229492,157734.111768371
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154510.294705029,154511.159499344,154511.008250486,154508.397626297,154496.67091511,154496.408229819,154497.715523413,154500.993911598,157323.074903484,157323.432796183,157324.25105722,157325.387703263,157337.373996536,157337.085785072,157329.065491257,157329.473038832,156112.308202734,156112.839652257,156075.034211459,156090.603759582,156095.064796602,156088.96733848,156100.961666495,156102.821554407,156106.278570744,156139.199184202,156135.847859985,156119.565494801,156963.046064181,156936.65373502,156934.828560078
2011-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155456.88593213,155458.701264933,155464.253389666,155458.074460639,155458.992728567,155462.461131386,155460.755455423,155463.494145974,157507.93724847,157507.605422271,157505.8328556,157505.986702126,157490.126238869,157475.013116666,157479.982857168,157487.635065521,156124.69190005,156125.535101695,156100.085550284,156122.88195681,156167.423685753,156183.156696655,156165.912490046,156121.005400998,156130.237951038,156173.399883038,156164.41957193,156165.949527691,157386.900075758,157376.194326536,157377.242224479
2012-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155600.417117892,155603.161460738,155604.242163203,155600.705016901,155609.021152751,155609.560812599,155611.32385272,155605.911519463,158807.410473938,158807.289186105,158810.430117434,158808.751607479,158810.417065025,158807.461839866,158807.900029993,158806.374343815,156662.060512836,156658.038019606,156671.70250062,156686.535497949,156568.846634401,156585.786004101,156586.843970721,156579.808729064,156588.796394479,156609.503245497,156621.145051571,156612.640285429,157856.246665933,157837.818636577,157837.281509434
2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155982.371129635,155973.927979553,155972.592392084,155961.307149769,155962.221958693,155959.949950803,155959.598645274,155959.028208661,158458.248850511,158457.910376435,158456.182427867,158455.010143913,158463.541961016,158457.447128859,158458.57878285,158452.820606339,156728.340387697,156725.716486023,156722.565829607,156742.678121645,156767.578172591,156743.492121163,156760.823993309,156767.731182167,156787.769812197,156793.074258351,156784.446982411,156782.196667663,157976.310835837,157980.588867846,157977.914767053
2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156788.927074739,156789.633389777,156787.618655001,156780.238860888,156766.145716624,156764.569526728,156763.18160983,156764.871437098,159327.005647735,159327.610168364,159329.192426958,159331.710825045,159347.750070246,159338.868005596,159331.811059595,159322.460440853,157858.326610027,157864.730760188,157848.254212212,157869.529153261,157909.559527123,157906.364675507,157914.316327843,157918.377340797,157932.594824215,157926.446944466,157926.456294901,157920.289581199,159064.299846162,159076.778673036,159077.887931029
2012-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157110.799671194,157112.105781458,157118.772160659,157112.67135186,157117.438447096,157120.440319484,157119.39982337,157123.518356126,159562.888225712,159562.477879647,159561.135694996,159561.693499589,159537.835067826,159527.031540119,159532.744453584,159541.259110936,158209.368359966,158211.935054887,158217.775159438,158246.09703396,158213.441700664,158225.267712714,158195.362926037,158196.534711377,158219.875807861,158214.945752292,158209.399198875,158190.191471909,159515.441045762,159536.570352201,159539.403555784
2013-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157755.29849648,157756.279633916,157755.721343514,157746.428478362,157807.385434486,157808.382431013,157805.817165837,157799.342915569,160623.643407734,160623.0782939,160625.20642117,160623.340707819,160621.211860013,160592.564400154,160595.238702108,160588.223442324,159221.201940042,159214.633752685,159208.446355928,159228.016618773,159213.686902233,159196.434332934,159170.425823045,159188.152541009,159227.317239573,159240.040896084,159231.858478797,159230.510288964,160392.204148636,160391.750666004,160389.557666767
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158975.473923331,158959.328814213,158959.201930991,158945.652081621,159025.915387022,159022.283135212,159020.924861458,159020.772978361,162030.983109991,162030.843194744,162030.206983452,162029.175726627,162051.414909021,162057.145033073,162059.108237458,162040.793077625,160405.850989231,160412.591826953,160396.282533927,160418.007595825,160410.870344645,160414.907902575,160446.733662005,160446.683480051,160489.021056321,160483.053707798,160493.289524932,160477.144423156,161515.154822337,161512.1817243,161513.725328582
