"stage","series","frequency","date","time_index","value"
"transformed","SWGBOND.",12,2015-03-01,2015.16666666667,-0.6975
"transformed","SWGBOND.",12,2015-04-01,2015.25,-0.638055555555555
"transformed","SWGBOND.",12,2015-05-01,2015.33333333333,-0.690277777777778
"transformed","SWGBOND.",12,2015-06-01,2015.41666666667,-0.544166666666667
"transformed","SWGBOND.",12,2015-07-01,2015.5,-0.6675
"transformed","SWGBOND.",12,2015-08-01,2015.58333333333,-0.728333333333333
"transformed","SWGBOND.",12,2015-09-01,2015.66666666667,-0.688888888888889
"transformed","SWGBOND.",12,2015-10-01,2015.75,-0.834722222222222
"transformed","SWGBOND.",12,2015-11-01,2015.83333333333,-0.851388888888889
"transformed","SWGBOND.",12,2015-12-01,2015.91666666667,-0.564722222222222
"transformed","SWGBOND.",12,2016-01-01,2016,-0.794444444444444
"transformed","SWGBOND.",12,2016-02-01,2016.08333333333,-0.911944444444444
"transformed","SWGBOND.",12,2016-03-01,2016.16666666667,-0.820277777777778
"transformed","SWGBOND.",12,2016-04-01,2016.25,-0.656388888888889
"transformed","SWGBOND.",12,2016-05-01,2016.33333333333,-0.676944444444444
"transformed","SWGBOND.",12,2016-06-01,2016.41666666667,-0.843333333333333
"transformed","SWGBOND.",12,2016-07-01,2016.5,-0.827777777777778
"transformed","SWGBOND.",12,2016-08-01,2016.58333333333,-0.703333333333333
"transformed","SWGBOND.",12,2016-09-01,2016.66666666667,-0.718055555555555
"transformed","SWGBOND.",12,2016-10-01,2016.75,-0.518333333333333
"transformed","SWGBOND.",12,2016-11-01,2016.83333333333,-0.256111111111111
"transformed","SWGBOND.",12,2016-12-01,2016.91666666667,-0.2275
"transformed","SWGBOND.",12,2017-01-01,2017,-0.128333333333333
"transformed","SWGBOND.",12,2017-02-01,2017.08333333333,-0.236111111111111
"transformed","SWGBOND.",12,2017-03-01,2017.16666666667,-0.0966666666666666
"transformed","SWGBOND.",12,2017-04-01,2017.25,-0.0699999999999999
"transformed","SWGBOND.",12,2017-05-01,2017.33333333333,-0.0944444444444443
"transformed","SWGBOND.",12,2017-06-01,2017.41666666667,0.0461111111111112
"transformed","SWGBOND.",12,2017-07-01,2017.5,0.151666666666667
"transformed","SWGBOND.",12,2017-08-01,2017.58333333333,-0.000555555555555462
"transformed","SWGBOND.",12,2017-09-01,2017.66666666667,0.145277777777778
"transformed","SWGBOND.",12,2017-10-01,2017.75,0.111666666666667
"transformed","SWGBOND.",12,2017-11-01,2017.83333333333,0.104444444444445
"transformed","SWGBOND.",12,2017-12-01,2017.91666666667,0.0677777777777779
"transformed","SWGBOND.",12,2018-01-01,2018,0.263055555555556
"transformed","SWGBOND.",12,2018-02-01,2018.08333333333,0.280277777777778
"transformed","SWGBOND.",12,2018-03-01,2018.16666666667,0.208888888888889
"transformed","SWGBOND.",12,2018-04-01,2018.25,0.276666666666667
"transformed","SWGBOND.",12,2018-05-01,2018.33333333333,0.146111111111111
"transformed","SWGBOND.",12,2018-06-01,2018.41666666667,0.149166666666667
"transformed","SWGBOND.",12,2018-07-01,2018.5,0.196944444444445
"transformed","SWGBOND.",12,2018-08-01,2018.58333333333,0.124444444444445
"transformed","SWGBOND.",12,2018-09-01,2018.66666666667,0.258611111111111
"transformed","SWGBOND.",12,2018-10-01,2018.75,0.209166666666667
"transformed","SWGBOND.",12,2018-11-01,2018.83333333333,0.111111111111111
"transformed","SWGBOND.",12,2018-12-01,2018.91666666667,-0.0158333333333332
"transformed","SWGBOND.",12,2019-01-01,2019,-0.0783333333333332
"transformed","SWGBOND.",12,2019-02-01,2019.08333333333,-0.114166666666667
"transformed","SWGBOND.",12,2019-03-01,2019.16666666667,-0.225277777777778
"transformed","SWGBOND.",12,2019-04-01,2019.25,-0.144722222222222
"transformed","SWGBOND.",12,2019-05-01,2019.33333333333,-0.320555555555555
"transformed","SWGBOND.",12,2019-06-01,2019.41666666667,-0.351388888888889
"transformed","SWGBOND.",12,2019-07-01,2019.5,-0.518333333333333
"transformed","SWGBOND.",12,2019-08-01,2019.58333333333,-0.833888888888889
"transformed","SWGBOND.",12,2019-09-01,2019.66666666667,-0.548888888888889
"transformed","SWGBOND.",12,2019-10-01,2019.75,-0.354722222222222
"transformed","SWGBOND.",12,2019-11-01,2019.83333333333,-0.412222222222222
"transformed","SWGBOND.",12,2019-12-01,2019.91666666667,-0.283333333333333
"transformed","SWGBOND.",12,2020-01-01,2020,-0.505833333333333
"transformed","SWGBOND.",12,2020-02-01,2020.08333333333,-0.618611111111111
"transformed","SWGBOND.",12,2020-03-01,2020.16666666667,-0.151111111111111
"transformed","SWGBOND.",12,2020-04-01,2020.25,-0.260277777777778
"transformed","SWGBOND.",12,2020-05-01,2020.33333333333,-0.231388888888889
"transformed","SWGBOND.",12,2020-06-01,2020.41666666667,-0.19
"transformed","SWGBOND.",12,2020-07-01,2020.5,-0.263611111111111
"transformed","SWGBOND.",12,2020-08-01,2020.58333333333,-0.135277777777778
"transformed","SWGBOND.",12,2020-09-01,2020.66666666667,-0.210833333333333
"transformed","SWGBOND.",12,2020-10-01,2020.75,-0.217222222222222
"transformed","SWGBOND.",12,2020-11-01,2020.83333333333,-0.194444444444444
"transformed","SWGBOND.",12,2020-12-01,2020.91666666667,-0.2025
