date;value;topic;variable_short;variable_long;location;unit;source;update;public;description
02.12.2019;29.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.12.2019;17.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.12.2019;13;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.12.2019;12.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
06.12.2019;11.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
07.12.2019;15.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
08.12.2019;2.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
09.12.2019;28.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
10.12.2019;16.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
11.12.2019;12.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
12.12.2019;11.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
13.12.2019;11.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.12.2019;14.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.12.2019;2.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.12.2019;28.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.12.2019;16.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
18.12.2019;13.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
19.12.2019;12.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
20.12.2019;14.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
21.12.2019;18.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
22.12.2019;3.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
23.12.2019;37.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
24.12.2019;34.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
25.12.2019;19.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
26.12.2019;11.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
27.12.2019;17;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
28.12.2019;30.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
29.12.2019;4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
30.12.2019;38.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
31.12.2019;32.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
01.01.2020;21.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
02.01.2020;14.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.01.2020;28.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.01.2020;25.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.01.2020;3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
06.01.2020;27.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
07.01.2020;11.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
08.01.2020;14.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
09.01.2020;11.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
10.01.2020;12;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
11.01.2020;13;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
12.01.2020;2.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
13.01.2020;22.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.01.2020;13.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.01.2020;9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.01.2020;9.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.01.2020;9.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
18.01.2020;11.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
19.01.2020;1.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
20.01.2020;21.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
21.01.2020;11.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
22.01.2020;8.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
23.01.2020;8.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
24.01.2020;9.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
25.01.2020;14;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
26.01.2020;2.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
27.01.2020;27.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
28.01.2020;14.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
29.01.2020;11.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
30.01.2020;10.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
31.01.2020;11.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
01.02.2020;14.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
02.02.2020;2.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.02.2020;27;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.02.2020;14.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.02.2020;11.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
06.02.2020;11;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
07.02.2020;11.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
08.02.2020;14.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
09.02.2020;2.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
10.02.2020;23.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
11.02.2020;13.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
12.02.2020;14.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
13.02.2020;10.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.02.2020;11.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.02.2020;14.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.02.2020;2.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.02.2020;24.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
18.02.2020;13.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
19.02.2020;10.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
20.02.2020;9.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
21.02.2020;10.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
22.02.2020;13.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
23.02.2020;2.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
24.02.2020;22.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
25.02.2020;13.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
26.02.2020;12.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
27.02.2020;12.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
28.02.2020;12.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
29.02.2020;14.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
01.03.2020;2.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
02.03.2020;25.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.03.2020;15.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.03.2020;10.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.03.2020;10.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
06.03.2020;10.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
07.03.2020;12.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
08.03.2020;2.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
09.03.2020;22.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
10.03.2020;12.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
11.03.2020;8.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
12.03.2020;8.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
13.03.2020;9.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.03.2020;12.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.03.2020;1.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.03.2020;15;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.03.2020;7.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
18.03.2020;5.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
19.03.2020;3.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
20.03.2020;3.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
21.03.2020;3.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
22.03.2020;0.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
23.03.2020;3.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
24.03.2020;3.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
25.03.2020;2.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
26.03.2020;3.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
27.03.2020;3.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
28.03.2020;3.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
29.03.2020;0.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
30.03.2020;3.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
31.03.2020;3.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
01.04.2020;3.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
02.04.2020;3.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.04.2020;3.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.04.2020;3.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.04.2020;0.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
