Name;SWITZ-DS Financials - PRICE INDEX;SWITZ-DS Industrials - PRICE INDEX;SWISS MARKET (SMI) - PRICE INDEX
16.12.2005;1226.95;359.79;7491.03
19.12.2005;1232.74;360.87;7532.89
20.12.2005;1229.17;362.78;7516.69
21.12.2005;1241.01;367.03;7547.53
22.12.2005;1234.22;368.31;7515.23
23.12.2005;1233.69;368.11;7497.84
26.12.2005;1233.69;368.11;7497.84
27.12.2005;1237.22;371.84;7548.8
28.12.2005;1238.68;375.53;7559.13
29.12.2005;1244.63;380.21;7619.96
30.12.2005;1235.4;378.24;7583.93
02.01.2006;1235.4;378.24;7583.93
03.01.2006;1253.42;384.83;7628.56
04.01.2006;1275;391.84;7723.71
05.01.2006;1270.2;396.06;7703.32
06.01.2006;1279.47;394.63;7718.47
09.01.2006;1283.78;402.07;7715.59
10.01.2006;1273.73;399.74;7663.73
11.01.2006;1298.48;407.64;7752.06
12.01.2006;1309.73;408.73;7798.1
13.01.2006;1302.11;408.41;7802.5
16.01.2006;1304.48;409.93;7835.67
17.01.2006;1295.52;406.26;7785.63
18.01.2006;1277.14;404.12;7726.45
19.01.2006;1303.91;408.31;7771.61
20.01.2006;1287.29;406.58;7697.53
23.01.2006;1292.42;403.77;7702.66
24.01.2006;1287.55;402.07;7692.56
25.01.2006;1292.18;404.32;7682.69
26.01.2006;1311.72;411.73;7749.41
27.01.2006;1326.23;416.26;7779.42
30.01.2006;1327.65;416.83;7789.32
31.01.2006;1329.84;416.4;7810.88
01.02.2006;1341.47;419.58;7836.17
02.02.2006;1333.13;420.87;7785.94
03.02.2006;1333.67;422.19;7840.79
06.02.2006;1349.6;422.25;7839.61
07.02.2006;1349.7;422.09;7837.34
08.02.2006;1345.6;420.28;7831.9
09.02.2006;1355.54;425.77;7873.61
10.02.2006;1356.94;424.89;7861.57
13.02.2006;1365;424.95;7889.28
14.02.2006;1358.07;425.73;7882.43
15.02.2006;1325.59;422.69;7797.2
16.02.2006;1354.13;429.08;7906.58
17.02.2006;1352.37;431.41;7917.12
20.02.2006;1365.78;433.46;7950.22
21.02.2006;1374.22;437.28;8002.56
22.02.2006;1381.19;442.94;8040.51
23.02.2006;1375.55;444.01;7983.75
24.02.2006;1372.01;446.84;7954.33
27.02.2006;1370.77;456.11;7995.05
28.02.2006;1349.03;446.97;7892.63
01.03.2006;1366.74;453.77;7980.36
02.03.2006;1352.61;451.8;7926.22
03.03.2006;1354.95;452.25;7915.97
06.03.2006;1356.7;456.39;7917.18
07.03.2006;1341.73;448.47;7864.26
08.03.2006;1321.74;442.6;7831.52
09.03.2006;1318.93;446.68;7860.68
10.03.2006;1338.52;449.22;7970.64
13.03.2006;1352.31;455.07;8035.44
14.03.2006;1363.46;454.79;8034.22
15.03.2006;1361.15;453.31;8012.57
16.03.2006;1363.34;452.93;8017.96
17.03.2006;1368.26;456.81;8047.12
20.03.2006;1380.14;457.31;8059.42
21.03.2006;1377.09;455.9;8056.63
22.03.2006;1374.42;454.71;8064.02
23.03.2006;1373.21;455.18;8024.1
24.03.2006;1373.55;458.46;8045.07
27.03.2006;1367.46;456.37;7980.94
28.03.2006;1361.85;459.4;7972.91
29.03.2006;1363.09;460.41;7983.41
30.03.2006;1370.47;464.97;8035.27
31.03.2006;1374.3;466.22;8023.3
03.04.2006;1387.11;475.03;8078.52
04.04.2006;1387.18;474.63;8051.61
05.04.2006;1403.21;473.5;8090.54
06.04.2006;1405.99;473.74;8102.34
07.04.2006;1407.47;477.35;8105.19
10.04.2006;1402.78;473.73;8109.31
11.04.2006;1380.5;467.35;8029.06
12.04.2006;1378.02;466.34;7976.57
13.04.2006;1381.22;468.91;8007.34
14.04.2006;1381.21;468.91;8007.34
17.04.2006;1381.21;468.91;8007.34
18.04.2006;1382.49;467.18;7961.35
19.04.2006;1402.62;474.41;8050.86
20.04.2006;1402.6;475.51;8056.98
21.04.2006;1404.94;481.7;8093.47
24.04.2006;1401.22;483.43;8076.25
25.04.2006;1398.01;487.09;8041.02
26.04.2006;1405.1;491.8;8071.1
27.04.2006;1408.87;489.47;8080.12
28.04.2006;1411.42;488.71;8047.28
01.05.2006;1411.42;488.71;8047.28
02.05.2006;1410.97;489.86;8074.68
03.05.2006;1396.61;487.68;7964.65
04.05.2006;1395.66;491.81;7965.43
05.05.2006;1428.4;498.43;8058.06
08.05.2006;1441.47;505.54;8103.62
09.05.2006;1435.74;505.09;8122.08
10.05.2006;1432.41;507.75;8112.87
11.05.2006;1434.58;511.64;8097.27
12.05.2006;1401.89;495.17;7954.1
15.05.2006;1383.31;481.74;7853.94
16.05.2006;1377.42;475.63;7887.09
17.05.2006;1328.03;459.19;7658.52
18.05.2006;1309.31;449.43;7602.3
19.05.2006;1323.75;452.11;7614.25
22.05.2006;1273.07;430.14;7430.21
23.05.2006;1295.67;449.37;7572.47
24.05.2006;1285.86;440.73;7481.33
25.05.2006;1285.86;440.73;7481.33
26.05.2006;1320.23;456.66;7679.47
29.05.2006;1323.34;459.41;7688.15
30.05.2006;1289.87;450.09;7533.31
31.05.2006;1311.78;456.05;7604.4
01.06.2006;1319.41;456.31;7617.33
02.06.2006;1322.97;459.79;7665.08
05.06.2006;1322.97;459.79;7665.08
06.06.2006;1285.28;441.17;7497.02
07.06.2006;1282.46;437.83;7549.79
08.06.2006;1243.85;417.33;7344.28
09.06.2006;1258.23;425.79;7434.57
12.06.2006;1232.61;418.65;7332.69
13.06.2006;1192.87;407.11;7154.86
14.06.2006;1197.46;412.65;7171.03
15.06.2006;1230.97;429;7324.4
16.06.2006;1224.66;428.66;7294.55
19.06.2006;1242.56;432.74;7363.99
20.06.2006;1250.05;432.18;7397.92
21.06.2006;1254.08;433.6;7427.15
22.06.2006;1261.2;436.07;7483.33
23.06.2006;1257.33;438.82;7485.8
26.06.2006;1252.24;437.42;7463.63
27.06.2006;1243.91;436.41;7406.83
28.06.2006;1247.02;434.34;7431.9
29.06.2006;1265.64;441.65;7541.07
30.06.2006;1284.9;453.42;7652.1
03.07.2006;1300.93;456.45;7720.68
04.07.2006;1300.48;457.07;7727.8
05.07.2006;1287.49;449.74;7659.17
06.07.2006;1293.1;452.48;7704.64
07.07.2006;1281.47;448.85;7655.21
10.07.2006;1288.1;453.08;7704.36
11.07.2006;1271.34;447.37;7669.39
12.07.2006;1268.71;449.45;7706.95
13.07.2006;1241.85;440.92;7587.96
14.07.2006;1224.09;433.43;7506.78
17.07.2006;1211.83;426.92;7501.34
18.07.2006;1205.28;420.73;7461.34
19.07.2006;1239.34;435.07;7603.57
20.07.2006;1245.79;439.29;7659.57
21.07.2006;1234.49;432.32;7618.14
24.07.2006;1257.96;437.03;7780.28
25.07.2006;1259.3;438.92;7784.8
26.07.2006;1270.94;442.94;7815.13
27.07.2006;1290.79;449.13;7856.48
28.07.2006;1309.78;450.99;7946.5
31.07.2006;1306.42;453.93;7941.83
01.08.2006;1306.41;453.93;7941.83
02.08.2006;1297.2;454.21;7905.19
03.08.2006;1289.15;446.76;7810.04
04.08.2006;1299.49;453.43;7891.03
07.08.2006;1286.76;446.78;7790.84
08.08.2006;1282.62;447.18;7793.26
09.08.2006;1294.78;451.92;7882.93
10.08.2006;1289.08;446.96;7844.23
11.08.2006;1292.07;446.87;7858.57
14.08.2006;1303.7;452.95;7925.1
15.08.2006;1328.37;457.07;8055.32
16.08.2006;1345.29;461.1;8089.71
17.08.2006;1355.1;463.09;8112.76
18.08.2006;1349.02;465.86;8084.18
21.08.2006;1342.07;464.46;8057.59
22.08.2006;1342.29;464.59;8080.62
23.08.2006;1329.85;463.65;8078.66
24.08.2006;1325.28;460.76;8098.97
25.08.2006;1328.64;461.22;8102.5
28.08.2006;1335.23;461.27;8118.64
29.08.2006;1341.89;465.79;8165.58
30.08.2006;1344.02;469.66;8183.43
31.08.2006;1343.56;470.07;8167.96
01.09.2006;1350.24;473.01;8189.1
04.09.2006;1360.47;477;8230.15
05.09.2006;1365.22;480.11;8226.22
06.09.2006;1350.26;477.04;8172.77
07.09.2006;1338.46;469.28;8126.11
08.09.2006;1341.95;472.03;8167.04
11.09.2006;1336.32;468.77;8094.07
12.09.2006;1353.42;474.33;8195.14
13.09.2006;1360.22;478.01;8215.71
14.09.2006;1358.94;477.91;8181.81
15.09.2006;1380.7;478.81;8229.27
18.09.2006;1381.81;480.43;8257.75
19.09.2006;1376.21;479.73;8232.14
20.09.2006;1392.69;483.52;8342.37
21.09.2006;1408.61;484.18;8373.61
22.09.2006;1395.03;475.95;8294.48
25.09.2006;1393.21;473.46;8270.52
26.09.2006;1413.88;477.86;8382.75
27.09.2006;1411.24;480.4;8413.07
28.09.2006;1411.36;483.61;8416.68
29.09.2006;1422.58;485.1;8425.91
02.10.2006;1409.31;481.57;8381.15
03.10.2006;1408;480.95;8390.22
04.10.2006;1424.21;482.32;8448.91
05.10.2006;1444.29;489.4;8511.05
06.10.2006;1452.92;489.71;8521.24
09.10.2006;1455.88;491.67;8548.91
10.10.2006;1479.37;496.42;8627.2
11.10.2006;1480.92;497.23;8638
12.10.2006;1493.17;503.98;8673.73
13.10.2006;1494.49;503.21;8651.14
16.10.2006;1480.83;504.58;8632.07
17.10.2006;1453.54;501.38;8535.26
18.10.2006;1472.89;504.34;8620.23
19.10.2006;1472.16;506.46;8620.68
20.10.2006;1475.19;509.82;8643.02
23.10.2006;1483.32;510.45;8697.59
24.10.2006;1477.97;512.07;8662.65
25.10.2006;1478.46;517.98;8682.49
26.10.2006;1480.63;517.99;8673.78
27.10.2006;1484.34;522.61;8695.38
30.10.2006;1475.45;519.39;8652.36
31.10.2006;1443.26;518.93;8569.72
01.11.2006;1452.73;520.58;8613
02.11.2006;1455.1;514.18;8645.72
03.11.2006;1465.42;522.01;8698.49
06.11.2006;1487.94;528.55;8798.46
07.11.2006;1502.53;532.74;8835.63
08.11.2006;1496.78;528.42;8776.72
09.11.2006;1496.28;532.19;8764.23
10.11.2006;1491.63;531.57;8735.82
13.11.2006;1495.08;533.65;8752.1
14.11.2006;1491.19;537.49;8733.82
15.11.2006;1495.03;543.47;8791.17
16.11.2006;1501.54;544.07;8789.38
17.11.2006;1489.61;538.64;8745.82
20.11.2006;1494.84;539.07;8760.04
21.11.2006;1496.36;540.25;8774.58
22.11.2006;1498.96;543.35;8778.54
23.11.2006;1493.47;542.36;8751.3
24.11.2006;1473.94;536.52;8641.52
27.11.2006;1446.28;527.58;8517.34
28.11.2006;1443.13;522.37;8462.18
29.11.2006;1459.7;535.14;8569.92
30.11.2006;1447.39;532.78;8484.57
01.12.2006;1439.62;534.03;8420.33
04.12.2006;1452.18;538.39;8479.39
05.12.2006;1451.23;539.59;8452.07
06.12.2006;1461.02;544.51;8509.87
07.12.2006;1472.54;549.87;8570.91
08.12.2006;1467.01;549.38;8540.87
11.12.2006;1479.29;553.13;8594.04
12.12.2006;1491.73;555.3;8670.07
13.12.2006;1492.62;554.93;8678.54
14.12.2006;1500.99;557.79;8776.64
15.12.2006;1501.14;561.13;8786.89
18.12.2006;1507.91;567.78;8824.31
19.12.2006;1494.55;563.6;8763.08
20.12.2006;1497.36;570.36;8770.78
21.12.2006;1502.3;570.05;8775.42
22.12.2006;1494.76;567.95;8726.67
25.12.2006;1494.76;567.94;8726.67
26.12.2006;1494.76;567.94;8726.67
27.12.2006;1511.79;574.35;8822.19
28.12.2006;1513.84;572;8803.26
29.12.2006;1515.03;574.24;8785.74
01.01.2007;1515.03;574.24;8785.74
02.01.2007;1515.03;574.24;8785.74
03.01.2007;1538.18;583.01;8920.17
04.01.2007;1536.85;577.11;8925.21
05.01.2007;1529.24;571.82;8900.17
08.01.2007;1520.57;576.65;8850.25
09.01.2007;1526.83;578.86;8874
10.01.2007;1522.47;577.12;8861.6
11.01.2007;1542.78;583.32;8987.91
12.01.2007;1549.94;590.92;9032.81
15.01.2007;1557.31;594.36;9101.65
16.01.2007;1554.37;593.88;9073
17.01.2007;1556.3;598.96;9104.6
18.01.2007;1556.94;599.03;9099.35
19.01.2007;1559.75;595.61;9155.12
22.01.2007;1559.12;598.19;9102.15
23.01.2007;1566.46;598;9105.5
24.01.2007;1577.65;603.65;9153.1
25.01.2007;1581.38;603.17;9134.1
26.01.2007;1563.2;595.08;9041.1
29.01.2007;1572.3;599.08;9110.76
30.01.2007;1577.26;603.97;9147
31.01.2007;1573.91;605.04;9135.11
01.02.2007;1585.71;609.93;9217.87
02.02.2007;1594.33;616.17;9260.49
05.02.2007;1585.54;616.02;9257.94
06.02.2007;1586.76;618.36;9266.15
07.02.2007;1599.43;626.37;9288.2
08.02.2007;1606.68;621.2;9229.33
09.02.2007;1616.13;625.96;9292.06
12.02.2007;1604.03;618.71;9261.58
13.02.2007;1595.06;617.02;9240.01
14.02.2007;1600.58;626.93;9299.22
15.02.2007;1608.06;626.89;9305.39
16.02.2007;1620.39;620.21;9336.34
19.02.2007;1631.14;622.65;9345.62
20.02.2007;1627.72;619.36;9315.35
21.02.2007;1611.44;618.48;9207.09
22.02.2007;1617.13;621.09;9251.8
23.02.2007;1611.84;617.18;9258.05
26.02.2007;1609.04;617.59;9223.03
27.02.2007;1549.04;588.22;8909.8
28.02.2007;1525.77;584.13;8789.7
01.03.2007;1524.84;578.77;8781.91
02.03.2007;1519.44;579.08;8798.71
05.03.2007;1500.5;567.32;8676.86
06.03.2007;1507.87;572.05;8775.59
07.03.2007;1525.32;580.81;8878.43
08.03.2007;1550.31;592.61;8955.7
09.03.2007;1550.02;591.74;8933.87
12.03.2007;1539.55;591.69;8899.4
13.03.2007;1523.35;586.53;8829.09
14.03.2007;1469.59;567.48;8577.66
15.03.2007;1498.93;576.98;8706.78
16.03.2007;1496.09;575.74;8717.63
19.03.2007;1521.96;587.55;8841.7
20.03.2007;1537.08;586.8;8882.39
21.03.2007;1546.23;594.65;8942.16
22.03.2007;1579.2;601.76;9074.24
23.03.2007;1589.9;600.95;9089.85
26.03.2007;1572.28;599.09;9006.02
27.03.2007;1562.57;595.62;8966.29
28.03.2007;1549.06;591.55;8870.56
29.03.2007;1567.92;596.37;8977.45
30.03.2007;1563.33;595.92;8976.99
02.04.2007;1572.24;599.96;8956.31
03.04.2007;1589.03;608.74;9053.95
04.04.2007;1587.11;613.91;9057.62
05.04.2007;1589.29;617.7;9099.08
06.04.2007;1589.29;617.7;9099.08
09.04.2007;1589.29;617.7;9099.08
10.04.2007;1595.87;620.37;9150.65
11.04.2007;1597.03;621.06;9136.09
12.04.2007;1599.1;619.77;9110.06
13.04.2007;1605.19;625.18;9177.48
16.04.2007;1629.15;630.29;9269.89
17.04.2007;1624.58;629.64;9228
18.04.2007;1629.59;630.01;9278.53
19.04.2007;1616.28;629.23;9256.79
20.04.2007;1655.89;636.9;9399.75
23.04.2007;1655.92;640.88;9438.07
24.04.2007;1643.97;632.57;9392.42
25.04.2007;1662.5;642.15;9429.26
26.04.2007;1675.55;652.46;9481.25
27.04.2007;1658.38;653.08;9419.9
30.04.2007;1664.54;655.94;9428.27
01.05.2007;1664.53;655.94;9428.27
02.05.2007;1662.75;659.33;9444.95
03.05.2007;1642.31;658.7;9393.05
04.05.2007;1654.95;659.83;9455.47
07.05.2007;1658.49;662.75;9455.54
08.05.2007;1640.5;652.43;9377.08
09.05.2007;1653.36;657.81;9427.69
10.05.2007;1641.81;659.78;9367.3
11.05.2007;1654.12;659.65;9408.25
14.05.2007;1650.68;661.3;9387.29
15.05.2007;1652.56;663.59;9391.03
16.05.2007;1658.85;665.77;9357.53
17.05.2007;1658.85;665.77;9357.53
18.05.2007;1680.39;673.34;9424.69
21.05.2007;1676.79;672.59;9405.27
22.05.2007;1672.59;676.66;9361.06
23.05.2007;1684.42;682.91;9438.77
24.05.2007;1665.81;679.49;9357.02
25.05.2007;1669.57;678.07;9381.34
28.05.2007;1669.57;678.07;9381.34
29.05.2007;1672.53;679.3;9396.01
30.05.2007;1668.4;675.98;9382.77
31.05.2007;1688.92;683.72;9450.85
01.06.2007;1700.09;692.28;9531.46
04.06.2007;1694.72;693.27;9487.5
05.06.2007;1676.37;689.57;9408.22
06.06.2007;1648.55;674.37;9277.49
07.06.2007;1623.2;668.5;9152.08
08.06.2007;1616.12;666.85;9150.69
11.06.2007;1634.27;680;9223.04
12.06.2007;1626.14;673.74;9180.97
13.06.2007;1627.21;671.36;9146.07
14.06.2007;1653.78;686.62;9292.3
15.06.2007;1671.18;691.56;9395.74
18.06.2007;1668.59;693.11;9365.73
19.06.2007;1667.89;692.47;9333.4
20.06.2007;1673.36;701.13;9347.28
21.06.2007;1647.47;695.74;9230.27
22.06.2007;1630.06;694.75;9166.49
25.06.2007;1623.14;689.99;9141.23
26.06.2007;1603.71;685.59;9073.33
27.06.2007;1587.34;680.14;9025.82
28.06.2007;1596.91;689.94;9138.9
29.06.2007;1604.04;695.9;9209.36
02.07.2007;1599.88;699.5;9192.58
03.07.2007;1613.7;705.57;9240.31
04.07.2007;1618.32;713.44;9294.51
05.07.2007;1607.25;713;9219.37
06.07.2007;1616.33;714.9;9263.96
09.07.2007;1623.52;719.31;9296.42
10.07.2007;1604.36;715.24;9248.38
11.07.2007;1595.12;716.14;9214.39
12.07.2007;1600.36;723;9248.51
13.07.2007;1612.42;721.74;9261.74
16.07.2007;1627.74;722.91;9299.8
17.07.2007;1613.84;716.64;9219.32
18.07.2007;1589.23;706.71;9074.07
19.07.2007;1586.71;716.04;9189.31
20.07.2007;1562.59;709.31;9105.46
23.07.2007;1562.04;711.59;9117.45
24.07.2007;1550.26;704.89;9047.68
25.07.2007;1519.23;690.86;8922.71
26.07.2007;1475.44;677.66;8706.4
27.07.2007;1468.08;675.07;8705.57
30.07.2007;1462.15;680.65;8705.1
31.07.2007;1499.65;696.32;8885.04
01.08.2007;1499.65;696.32;8885.04
02.08.2007;1481.9;685.55;8775.68
03.08.2007;1465.01;678.63;8671.43
06.08.2007;1453.92;669.06;8639.88
07.08.2007;1486.16;673;8746.96
08.08.2007;1524.04;686.73;8964.18
09.08.2007;1490.98;677.13;8805.32
10.08.2007;1446.59;650.83;8565.52
13.08.2007;1468.74;663.38;8687.45
14.08.2007;1428.15;657.98;8549.33
15.08.2007;1416.45;652.63;8661.59
16.08.2007;1382.93;621.25;8422.28
17.08.2007;1411.73;625.26;8543.03
20.08.2007;1417.66;633.53;8594.33
21.08.2007;1413.01;632.26;8603.21
22.08.2007;1438.08;649.39;8714.58
23.08.2007;1438.23;653.57;8738.5
24.08.2007;1440.24;659.23;8775.9
27.08.2007;1446.52;665.46;8846.19
28.08.2007;1423.24;659.05;8714.68
29.08.2007;1424.97;663.4;8727.78
30.08.2007;1427.24;668.13;8776.73
31.08.2007;1439.89;683.29;8881.46
03.09.2007;1445.69;682.12;8877.8
04.09.2007;1466.85;687.25;8966.35
05.09.2007;1446.2;672.16;8843.07
06.09.2007;1439.78;669.06;8830.1
07.09.2007;1408.62;650.23;8676.13
10.09.2007;1393.76;638.78;8612.48
11.09.2007;1408.64;646.9;8717.16
12.09.2007;1412.74;650.46;8783.96
13.09.2007;1423.31;656.09;8878.05
14.09.2007;1406.92;645.68;8772.58
17.09.2007;1391.02;637.13;8685.75
18.09.2007;1409.59;648;8775.94
19.09.2007;1460.98;666.88;9006.76
20.09.2007;1449.53;656.48;8896.72
21.09.2007;1440.31;660.15;8897.34
24.09.2007;1433.56;663.89;8906.13
25.09.2007;1417.83;657.55;8829.15
26.09.2007;1423.67;661.96;8859.71
27.09.2007;1431.65;666.52;8885.95
28.09.2007;1440.7;672.23;8933.48
01.10.2007;1464.95;683.95;9022.55
02.10.2007;1495.17;691.58;9073.99
03.10.2007;1508.94;698.46;9088.69
04.10.2007;1510.96;696.26;9053.36
05.10.2007;1516.4;702.91;9075.35
08.10.2007;1519.94;706.63;9097.04
09.10.2007;1524.17;708.43;9137.82
10.10.2007;1533.29;715.72;9182.3
11.10.2007;1536.77;721.84;9218.28
12.10.2007;1535.45;717.35;9197.48
15.10.2007;1520.87;717.84;9179.48
16.10.2007;1505.59;708.91;9062.73
17.10.2007;1505.91;715.73;9071.81
18.10.2007;1490.13;709.21;9027.48
19.10.2007;1475.74;703.02;8937.2
22.10.2007;1454.83;692.08;8845.39
23.10.2007;1460.57;704.11;8903.23
24.10.2007;1442.13;700.05;8851.02
25.10.2007;1443;716.02;8917.45
26.10.2007;1443.99;723.49;8962.92
29.10.2007;1451.06;732.18;9007.27
30.10.2007;1445.1;726.81;8939.21
31.10.2007;1462.62;734.46;9019.57
01.11.2007;1421.83;730.65;8891.47
02.11.2007;1383.86;726.76;8770.39
05.11.2007;1354.82;727.1;8707.75
06.11.2007;1363.81;740.87;8770.29
07.11.2007;1343.28;733.37;8703.17
08.11.2007;1320.91;722.25;8605.23
09.11.2007;1285.77;709.5;8417.15
12.11.2007;1306.55;697.8;8442.04
13.11.2007;1314.93;687.46;8500.64
14.11.2007;1335.36;696.21;8631.04
15.11.2007;1323.67;682.44;8593.65
16.11.2007;1297.77;667.96;8478.8
19.11.2007;1248.58;639.6;8270.88
20.11.2007;1243.7;651.07;8338.95
21.11.2007;1200.07;631.04;8125.42
22.11.2007;1197.56;628.93;8227.11
23.11.2007;1224.16;638.39;8371.83
26.11.2007;1223.32;643.78;8361.16
27.11.2007;1236.65;633.11;8431.1
28.11.2007;1288.69;659.72;8650.82
29.11.2007;1303.3;665.87;8734.47
30.11.2007;1329.48;685.91;8828.36
03.12.2007;1319.97;677.25;8706.22
04.12.2007;1301.88;663.7;8645.04
05.12.2007;1317.96;675.88;8758.18
06.12.2007;1330.44;677.68;8741.74
07.12.2007;1348.05;685.24;8799.65
10.12.2007;1367.67;693.7;8885.33
11.12.2007;1357.92;699.34;8855.86
12.12.2007;1350.72;698.44;8852.33
13.12.2007;1317.67;675.06;8658.36
14.12.2007;1325.53;677.08;8675.86
17.12.2007;1297.12;656.38;8544.59
18.12.2007;1292.96;658.27;8467.07
19.12.2007;1280.77;652.49;8394.96
20.12.2007;1278.26;650.24;8402.84
21.12.2007;1284.7;664.72;8468.37
24.12.2007;1284.7;664.72;8468.37
25.12.2007;1284.7;664.72;8468.37
26.12.2007;1284.69;664.72;8468.37
27.12.2007;1291.62;674.02;8518.19
28.12.2007;1287.14;674.41;8484.46
31.12.2007;1287.14;674.41;8484.46
01.01.2008;1287.14;674.41;8484.46
02.01.2008;1287.14;674.41;8484.46
03.01.2008;1260.33;653.8;8318.82
04.01.2008;1231.4;632.94;8129.98
07.01.2008;1203.85;614.23;8110.57
08.01.2008;1213.42;623.52;8316.39
09.01.2008;1204.89;608.68;8339.81
10.01.2008;1206.28;596.32;8290.78
11.01.2008;1209.53;597.83;8159.68
14.01.2008;1223.85;607.77;8193.36
15.01.2008;1199.22;585.49;7973.92
16.01.2008;1170.9;569.42;7847.52
17.01.2008;1152.03;567.29;7788.06
18.01.2008;1112.74;562.79;7691.98
21.01.2008;1035.5;530.03;7287.14
22.01.2008;1089.58;551.18;7487.92
23.01.2008;1084.76;541.56;7356.13
24.01.2008;1160.04;571.85;7690.97
25.01.2008;1149.22;581.69;7686.88
28.01.2008;1137.29;567.23;7581.73
29.01.2008;1165.81;584.26;7704.39
30.01.2008;1160.51;576.67;7671.81
31.01.2008;1143.15;575.85;7670.44
01.02.2008;1164.84;596.13;7815.98
04.02.2008;1158.89;601.96;7751.7
05.02.2008;1120.38;579.6;7517.41
06.02.2008;1115.43;580.96;7565.45
07.02.2008;1091.7;563.68;7420
08.02.2008;1094.51;563.69;7446.95
11.02.2008;1071.61;559.2;7347.5
12.02.2008;1102.7;582.74;7546.89
13.02.2008;1105.42;575.68;7536.45
14.02.2008;1085.85;581.29;7501.99
15.02.2008;1059.18;569.54;7353
18.02.2008;1077.99;584.37;7486.71
19.02.2008;1062.53;582.75;7462.73
20.02.2008;1063.05;579.37;7381.59
21.02.2008;1069.59;587.14;7486.15
22.02.2008;1054.05;577.55;7454.75
25.02.2008;1077.73;589.03;7615.79
26.02.2008;1096.8;603.13;7743.17
27.02.2008;1100.94;604.99;7782.55
28.02.2008;1073.98;597.09;7662.95
29.02.2008;1060.37;590.84;7533.86
03.03.2008;1034.71;579.97;7403.88
04.03.2008;1014.79;573.83;7275.95
05.03.2008;1025.72;586.03;7338.82
06.03.2008;999.9;587.13;7269.87
07.03.2008;987.47;581.71;7174.15
10.03.2008;965.02;567.64;7055.01
11.03.2008;992.61;579.07;7143.01
12.03.2008;1031.63;588.03;7245.04
13.03.2008;1007.14;575.34;7251.73
14.03.2008;981.91;568.77;7132.03
17.03.2008;910.66;537.59;6774.26
18.03.2008;971;553.95;7013.87
19.03.2008;982.6;554.65;7072.99
20.03.2008;964.14;546.25;7009.86
21.03.2008;964.13;546.25;7009.86
24.03.2008;964.15;546.25;7009.86
25.03.2008;1014.26;565.91;7234.42
26.03.2008;1001.08;572.69;7184.55
27.03.2008;1011.6;582.14;7264.96
28.03.2008;1004.59;584.7;7239.35
31.03.2008;1004.62;585.07;7224.31
01.04.2008;1071.03;599.3;7494.3
02.04.2008;1102.62;601.82;7596.65
03.04.2008;1075.94;596.79;7516.23
04.04.2008;1091.39;601.26;7573.49
07.04.2008;1111.83;608.89;7639.3
08.04.2008;1102.56;601.68;7568.14
09.04.2008;1075.89;595.34;7403.08
10.04.2008;1065.47;589.71;7312.65
11.04.2008;1061.22;583.68;7258.96
14.04.2008;1040.47;576.19;7139.55
15.04.2008;1044.24;582.16;7187.42
16.04.2008;1057.1;595.37;7250.7
17.04.2008;1055.77;593.66;7173.63
18.04.2008;1092.21;612.33;7418.02
21.04.2008;1082.8;604.52;7394.94
22.04.2008;1075.74;604.19;7328.85
23.04.2008;1059.95;613.09;7324.5
24.04.2008;1072.54;627.74;7460.52
25.04.2008;1094.46;629.73;7509.48
28.04.2008;1114.5;637.98;7550.14
29.04.2008;1101.81;634.78;7462
30.04.2008;1106.53;640.1;7529
01.05.2008;1106.54;640.1;7529
02.05.2008;1136.6;649.39;7665.8
05.05.2008;1135.44;653.19;7658.26
06.05.2008;1106.09;644.43;7543.67
07.05.2008;1114.47;655.75;7639.16
08.05.2008;1095.58;659.29;7586.15
09.05.2008;1081.72;651.97;7483.97
12.05.2008;1081.72;651.97;7483.97
13.05.2008;1085.87;655.29;7578.32
14.05.2008;1085.41;661.41;7594.61
15.05.2008;1093.92;661.99;7683.43
16.05.2008;1084.63;664.26;7653.71
19.05.2008;1091.4;677.04;7778.93
20.05.2008;1073.74;657.58;7626.58
21.05.2008;1054.29;653.47;7574.27
22.05.2008;1052.06;656.2;7578.03
23.05.2008;1038.66;648.11;7459.94
26.05.2008;1018.2;641.12;7363.9
27.05.2008;1019.06;641.8;7417.97
28.05.2008;1023.28;648.78;7474.5
29.05.2008;1026.85;654.49;7541.76
30.05.2008;1023.49;654.98;7511.29
02.06.2008;1009.38;652.27;7555.7
03.06.2008;1009.36;659;7590.44
04.06.2008;1007;654.5;7514.48
05.06.2008;1020.3;652.6;7567.23
06.06.2008;989.13;638.97;7386.42
09.06.2008;973.49;630.07;7325.9
10.06.2008;972.87;620.25;7284.21
11.06.2008;957.81;609.15;7167.3
12.06.2008;966.29;615.66;7222.8
13.06.2008;985.27;614.98;7261.37
16.06.2008;983.92;620.43;7238.27
17.06.2008;989.25;628.29;7251.42
18.06.2008;968.99;615.23;7182.56
19.06.2008;951.97;616.19;7158.94
20.06.2008;935.38;609.21;7069.44
23.06.2008;916.46;607.3;7026.92
24.06.2008;921.23;593.67;7026.09
25.06.2008;943.39;594.82;7081.37
26.06.2008;913.63;578.44;6949.73
27.06.2008;905.13;576.79;6861.54
30.06.2008;895.99;572.59;6958.51
01.07.2008;867.42;555.79;6849.67
02.07.2008;867.06;548.7;6843.75
03.07.2008;873.95;547.82;6844.06
04.07.2008;861.01;541.95;6772.74
07.07.2008;854.16;552.93;6815.73
